station,valid,tmpf,dwpf,relh,feel,sknt,sped,alti,mslp,drct,ice_accretion_1hr,p01m,vsby,gust,skyc1,peak_wind_gust,snowdepth
BDU,2022-02-10 03:35,42.80,19.40,38.75,37.94,7.00,8.05,30.15,M,250.00,M,0.00,10.00,M,BKN,M,M
BDU,2022-02-10 03:55,44.60,17.60,33.49,39.18,9.00,10.35,30.16,M,280.00,M,0.00,10.00,M,OVC,M,M
BDU,2022-02-10 04:15,41.00,23.00,48.39,33.84,11.00,12.65,30.20,M,50.00,M,0.00,10.00,16.00,SCT,M,M
BDU,2022-02-10 04:35,37.40,28.40,69.67,37.40,0.00,0.00,30.23,M,0.00,M,0.00,10.00,M,BKN,M,M
BDU,2022-02-10 04:55,35.60,28.40,74.80,35.60,0.00,0.00,30.23,M,0.00,M,0.00,10.00,M,OVC,M,M
BDU,2022-02-10 05:15,35.60,28.40,74.80,32.80,3.00,3.45,30.23,M,250.00,M,0.00,10.00,M,OVC,M,M
BDU,2022-02-10 05:35,35.60,28.40,74.80,32.80,3.00,3.45,30.21,M,220.00,M,0.00,10.00,M,SCT,M,M
BDU,2022-02-10 05:55,37.40,28.40,69.67,37.40,0.00,0.00,30.20,M,0.00,M,0.00,10.00,M,SCT,M,M
BDU,2022-02-10 06:15,35.60,28.40,74.80,35.60,0.00,0.00,30.20,M,0.00,M,0.00,10.00,M,BKN,M,M
BDU,2022-02-10 06:35,35.60,28.40,74.80,35.60,0.00,0.00,30.21,M,0.00,M,0.00,10.00,M,SCT,M,M
BDU,2022-02-10 06:55,35.60,28.40,74.80,30.67,5.00,5.75,30.21,M,170.00,M,0.00,10.00,M,BKN,M,M
BDU,2022-02-10 07:15,35.60,28.40,74.80,30.67,5.00,5.75,30.21,M,180.00,M,0.00,10.00,M,OVC,M,M
BDU,2022-02-10 07:35,33.80,28.40,80.36,28.53,5.00,5.75,30.20,M,210.00,M,0.00,10.00,M,BKN,M,M
BDU,2022-02-10 07:55,33.80,28.40,80.36,29.52,4.00,4.60,30.20,M,190.00,M,0.00,10.00,M,BKN,M,M
BDU,2022-02-10 08:15,33.80,28.40,80.36,27.70,6.00,6.90,30.18,M,200.00,M,0.00,10.00,M,OVC,M,M
BDU,2022-02-10 08:35,33.80,26.60,74.63,27.70,6.00,6.90,30.18,M,180.00,M,0.00,10.00,M,BKN,M,M
BDU,2022-02-10 08:55,33.80,26.60,74.63,28.53,5.00,5.75,30.18,M,190.00,M,0.00,10.00,M,SCT,M,M
BDU,2022-02-10 09:15,33.80,26.60,74.63,27.70,6.00,6.90,30.16,M,180.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-10 09:35,32.00,24.80,74.44,26.40,5.00,5.75,30.16,M,170.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-10 09:55,32.00,24.80,74.44,27.42,4.00,4.60,30.14,M,170.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-10 10:15,32.00,23.00,69.04,32.00,0.00,0.00,30.14,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-10 10:35,32.00,23.00,69.04,32.00,0.00,0.00,30.13,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-10 10:55,30.20,26.60,86.28,30.20,0.00,0.00,30.12,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-10 11:15,30.20,26.60,86.28,30.20,0.00,0.00,30.13,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-10 11:35,30.20,26.60,86.28,26.63,3.00,3.45,30.12,M,300.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-10 11:55,30.20,26.60,86.28,30.20,0.00,0.00,30.12,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-10 12:15,32.00,26.60,80.22,32.00,0.00,0.00,30.12,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-10 12:35,30.20,24.80,80.07,30.20,0.00,0.00,30.11,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-10 12:55,32.00,24.80,74.44,28.69,3.00,3.45,30.10,M,170.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-10 13:15,32.00,24.80,74.44,28.69,3.00,3.45,30.09,M,180.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-10 13:35,32.00,23.00,69.04,32.00,0.00,0.00,30.07,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-10 13:55,33.80,21.20,59.53,30.75,3.00,3.45,30.07,M,130.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-10 14:15,32.00,21.20,63.99,32.00,0.00,0.00,30.06,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-10 14:35,35.60,21.20,55.41,35.60,0.00,0.00,30.05,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-10 14:55,37.40,21.20,51.61,37.40,0.00,0.00,30.04,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-10 15:15,41.00,21.20,44.85,38.98,3.00,3.45,30.03,M,150.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-10 15:35,42.80,21.20,41.84,41.03,3.00,3.45,30.01,M,150.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-10 15:55,50.00,19.40,29.52,50.00,0.00,0.00,30.01,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-10 16:15,51.80,17.60,25.56,51.80,6.00,6.90,30.00,M,260.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-10 16:35,51.80,17.60,25.56,51.80,0.00,0.00,30.00,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-10 16:55,53.60,19.40,25.85,53.60,0.00,0.00,30.00,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-10 17:15,55.40,19.40,24.21,55.40,8.00,9.20,29.99,M,290.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-10 17:35,48.20,28.40,46.02,45.63,5.00,5.75,29.99,M,10.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-10 17:55,50.00,28.40,43.03,50.00,6.00,6.90,30.00,M,360.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-10 18:15,48.20,26.60,42.73,46.34,4.00,4.60,30.00,M,360.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-10 18:35,53.60,21.20,27.91,53.60,13.00,14.95,29.98,M,270.00,M,0.00,10.00,18.00,CLR,M,M
BDU,2022-02-10 18:55,55.40,21.20,26.13,55.40,9.00,10.35,29.96,M,250.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-10 19:15,55.40,21.20,26.13,55.40,11.00,12.65,29.93,M,230.00,M,0.00,10.00,16.00,CLR,M,M
BDU,2022-02-10 19:35,57.20,21.20,24.49,57.20,6.00,6.90,29.93,M,250.00,M,0.00,10.00,15.00,CLR,M,M
BDU,2022-02-10 19:55,55.40,23.00,28.20,55.40,10.00,11.50,29.91,M,240.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-10 20:15,59.00,23.00,24.76,59.00,14.00,16.10,29.92,M,280.00,M,0.00,10.00,18.00,CLR,M,M
BDU,2022-02-10 20:35,60.80,23.00,23.23,60.80,10.00,11.50,29.91,M,260.00,M,0.00,10.00,16.00,CLR,M,M
BDU,2022-02-10 20:55,60.80,23.00,23.23,60.80,12.00,13.80,29.90,M,260.00,M,0.00,10.00,15.00,CLR,M,M
BDU,2022-02-10 21:15,59.00,21.20,22.95,59.00,16.00,18.40,29.88,M,290.00,M,0.00,10.00,24.00,CLR,M,M
BDU,2022-02-10 21:35,59.00,21.20,22.95,59.00,23.00,26.45,29.87,M,270.00,M,0.00,10.00,28.00,CLR,M,M
BDU,2022-02-10 21:55,59.00,21.20,22.95,59.00,19.00,21.85,29.86,M,300.00,M,0.00,10.00,30.00,CLR,M,M
BDU,2022-02-10 22:15,59.00,19.40,21.26,59.00,9.00,10.35,29.85,M,280.00,M,0.00,10.00,25.00,CLR,M,M
BDU,2022-02-10 22:35,59.00,19.40,21.26,59.00,11.00,12.65,29.86,M,280.00,M,0.00,10.00,19.00,CLR,M,M
BDU,2022-02-10 22:55,57.20,21.20,24.49,57.20,16.00,18.40,29.86,M,300.00,M,0.00,10.00,22.00,CLR,M,M
BDU,2022-02-10 23:15,55.40,21.20,26.13,55.40,12.00,13.80,29.87,M,310.00,M,0.00,10.00,20.00,CLR,M,M
BDU,2022-02-10 23:35,55.40,21.20,26.13,55.40,8.00,9.20,29.86,M,280.00,M,0.00,10.00,16.00,CLR,M,M
BDU,2022-02-10 23:55,55.40,21.20,26.13,55.40,11.00,12.65,29.86,M,260.00,M,0.00,10.00,19.00,CLR,M,M
BDU,2022-02-11 00:15,53.60,21.20,27.91,53.60,12.00,13.80,29.86,M,240.00,M,0.00,10.00,21.00,CLR,M,M
BDU,2022-02-11 00:35,51.80,21.20,29.82,51.80,11.00,12.65,29.86,M,250.00,M,0.00,10.00,24.00,CLR,M,M
BDU,2022-02-11 00:55,51.80,21.20,29.82,51.80,11.00,12.65,29.86,M,250.00,M,0.00,10.00,21.00,CLR,M,M
BDU,2022-02-11 01:15,51.80,21.20,29.82,51.80,7.00,8.05,29.85,M,200.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-11 01:35,51.80,21.20,29.82,51.80,13.00,14.95,29.83,M,230.00,M,0.00,10.00,21.00,CLR,M,M
BDU,2022-02-11 01:55,51.80,21.20,29.82,51.80,7.00,8.05,29.84,M,200.00,M,0.00,10.00,17.00,CLR,M,M
BDU,2022-02-11 02:15,50.00,21.20,31.87,50.00,10.00,11.50,29.84,M,200.00,M,0.00,10.00,16.00,CLR,M,M
BDU,2022-02-11 02:35,50.00,23.00,34.39,50.00,4.00,4.60,29.83,M,260.00,M,0.00,10.00,16.00,CLR,M,M
BDU,2022-02-11 02:55,50.00,21.20,31.87,50.00,13.00,14.95,29.82,M,290.00,M,0.00,10.00,24.00,CLR,M,M
BDU,2022-02-11 03:15,50.00,21.20,31.87,50.00,32.00,36.80,29.78,M,260.00,M,0.00,10.00,43.00,CLR,M,M
BDU,2022-02-11 03:35,51.80,21.20,29.82,51.80,30.00,34.50,29.78,M,260.00,M,0.00,10.00,38.00,CLR,M,M
BDU,2022-02-11 03:55,51.80,21.20,29.82,51.80,29.00,33.35,29.80,M,270.00,M,0.00,10.00,36.00,CLR,M,M
BDU,2022-02-11 04:15,50.00,21.20,31.87,50.00,12.00,13.80,29.83,M,230.00,M,0.00,10.00,22.00,CLR,M,M
BDU,2022-02-11 04:35,51.80,19.40,27.62,51.80,5.00,5.75,29.85,M,270.00,M,0.00,10.00,21.00,CLR,M,M
BDU,2022-02-11 04:55,50.00,19.40,29.52,50.00,4.00,4.60,29.85,M,160.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-11 05:15,48.20,19.40,31.57,45.04,6.00,6.90,29.84,M,210.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-11 05:35,50.00,19.40,29.52,50.00,6.00,6.90,29.84,M,220.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-11 05:55,48.20,19.40,31.57,47.21,3.00,3.45,29.83,M,210.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-11 06:15,50.00,17.60,27.33,50.00,7.00,8.05,29.84,M,310.00,M,0.00,10.00,24.00,CLR,M,M
BDU,2022-02-11 06:35,50.00,17.60,27.33,50.00,3.00,3.45,29.83,M,210.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-11 06:55,50.00,17.60,27.33,50.00,0.00,0.00,29.83,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-11 07:15,48.20,17.60,29.23,45.63,5.00,5.75,29.83,M,350.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-11 07:35,48.20,17.60,29.23,43.66,9.00,10.35,29.83,M,300.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-11 07:55,50.00,17.60,27.33,50.00,17.00,19.55,29.82,M,290.00,M,0.00,10.00,31.00,CLR,M,M
BDU,2022-02-11 08:15,51.80,14.00,21.86,51.80,25.00,28.75,29.82,M,300.00,M,0.00,10.00,37.00,CLR,M,M
BDU,2022-02-11 08:35,51.80,14.00,21.86,51.80,25.00,28.75,29.84,M,280.00,M,0.00,10.00,35.00,CLR,M,M
BDU,2022-02-11 08:55,51.80,14.00,21.86,51.80,25.00,28.75,29.84,M,280.00,M,0.00,10.00,37.00,CLR,M,M
BDU,2022-02-11 09:15,50.00,14.00,23.37,50.00,11.00,12.65,29.84,M,320.00,M,0.00,10.00,26.00,CLR,M,M
BDU,2022-02-11 09:35,50.00,14.00,23.37,50.00,10.00,11.50,29.84,M,330.00,M,0.00,10.00,16.00,CLR,M,M
BDU,2022-02-11 09:55,50.00,15.80,25.28,50.00,14.00,16.10,29.86,M,300.00,M,0.00,10.00,20.00,CLR,M,M
BDU,2022-02-11 10:15,48.20,15.80,27.04,41.78,15.00,17.25,29.86,M,310.00,M,0.00,10.00,23.00,CLR,M,M
BDU,2022-02-11 10:35,50.00,15.80,25.28,50.00,18.00,20.70,29.88,M,300.00,M,0.00,10.00,36.00,CLR,M,M
BDU,2022-02-11 10:55,48.20,15.80,27.04,43.66,9.00,10.35,29.89,M,310.00,M,0.00,10.00,20.00,CLR,M,M
BDU,2022-02-11 11:15,46.40,15.80,28.93,43.50,5.00,5.75,29.89,M,230.00,M,0.00,10.00,17.00,CLR,M,M
BDU,2022-02-11 11:35,48.20,15.80,27.04,44.53,7.00,8.05,29.91,M,30.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-11 11:55,44.60,17.60,33.49,37.40,14.00,16.10,29.94,M,350.00,M,0.00,10.00,20.00,CLR,M,M
BDU,2022-02-11 12:15,32.00,26.60,80.22,23.51,9.00,10.35,29.98,M,70.00,M,0.00,10.00,14.00,CLR,M,M
BDU,2022-02-11 12:35,32.00,26.60,80.22,32.00,0.00,0.00,30.03,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-11 12:55,32.00,26.60,80.22,27.42,4.00,4.60,30.05,M,160.00,M,0.00,10.00,M,SCT,M,M
BDU,2022-02-11 13:15,32.00,26.60,80.22,27.42,4.00,4.60,30.06,M,160.00,M,0.00,10.00,M,BKN,M,M
BDU,2022-02-11 13:35,32.00,26.60,80.22,26.40,5.00,5.75,30.07,M,160.00,M,0.00,10.00,M,OVC,M,M
BDU,2022-02-11 13:55,32.00,24.80,74.44,26.40,5.00,5.75,30.07,M,170.00,M,0.00,10.00,M,OVC,M,M
BDU,2022-02-11 14:15,32.00,24.80,74.44,27.42,4.00,4.60,30.09,M,160.00,M,0.00,10.00,M,OVC,M,M
BDU,2022-02-11 14:35,32.00,24.80,74.44,24.78,7.00,8.05,30.09,M,150.00,M,0.00,10.00,M,OVC,M,M
BDU,2022-02-11 14:55,33.80,24.80,69.25,26.97,7.00,8.05,30.09,M,150.00,M,0.00,10.00,M,OVC,M,M
BDU,2022-02-11 15:15,33.80,23.00,64.23,28.53,5.00,5.75,30.10,M,140.00,M,0.00,10.00,M,OVC,M,M
BDU,2022-02-11 15:35,33.80,23.00,64.23,29.52,4.00,4.60,30.10,M,160.00,M,0.00,10.00,M,OVC,M,M
BDU,2022-02-11 15:55,33.80,23.00,64.23,28.53,5.00,5.75,30.10,M,110.00,M,0.00,10.00,M,OVC,M,M
BDU,2022-02-11 16:15,35.60,23.00,59.79,29.87,6.00,6.90,30.11,M,110.00,M,0.00,10.00,M,OVC,M,M
BDU,2022-02-11 16:35,37.40,23.00,55.68,32.03,6.00,6.90,30.12,M,70.00,M,0.00,10.00,M,BKN,M,M
BDU,2022-02-11 16:55,35.60,21.20,55.41,32.80,3.00,3.45,30.12,M,110.00,M,0.00,10.00,M,BKN,M,M
BDU,2022-02-11 17:15,37.40,21.20,51.61,32.81,5.00,5.75,30.12,M,110.00,M,0.00,10.00,M,OVC,M,M
BDU,2022-02-11 17:35,35.60,23.00,59.79,30.67,5.00,5.75,30.12,M,110.00,M,0.00,10.00,M,OVC,M,M
BDU,2022-02-11 17:55,35.60,21.20,55.41,31.62,4.00,4.60,30.13,M,80.00,M,0.00,10.00,M,OVC,M,M
BDU,2022-02-11 18:15,35.60,21.20,55.41,31.62,4.00,4.60,30.13,M,100.00,M,0.00,10.00,M,OVC,M,M
BDU,2022-02-11 18:35,35.60,23.00,59.79,30.67,5.00,5.75,30.13,M,130.00,M,0.00,10.00,M,OVC,M,M
BDU,2022-02-11 18:55,35.60,23.00,59.79,29.87,6.00,6.90,30.13,M,100.00,M,0.00,10.00,M,OVC,M,M
BDU,2022-02-11 19:15,33.80,24.80,69.25,24.29,12.00,13.80,30.13,M,60.00,M,0.00,7.00,M,BKN,M,M
BDU,2022-02-11 19:35,32.00,28.40,86.39,24.11,8.00,9.20,30.13,M,70.00,M,0.00,1.50,M,BKN,M,M
BDU,2022-02-11 19:55,32.00,30.20,92.97,24.11,8.00,9.20,30.14,M,40.00,M,0.00,1.00,M,BKN,M,M
BDU,2022-02-11 20:15,30.20,28.40,92.92,24.26,5.00,5.75,30.15,M,50.00,M,0.00,0.75,M,OVC,M,M
BDU,2022-02-11 20:35,30.20,28.40,92.92,26.63,3.00,3.45,30.16,M,60.00,M,0.25,0.50,M,OVC,M,M
BDU,2022-02-11 20:55,30.20,28.40,92.92,25.32,4.00,4.60,30.17,M,50.00,M,0.76,0.50,M,OVC,M,M
BDU,2022-02-11 21:15,30.20,28.40,92.92,24.26,5.00,5.75,30.17,M,130.00,M,0.51,0.50,M,OVC,M,M
BDU,2022-02-11 21:35,30.20,28.40,92.92,25.32,4.00,4.60,30.18,M,50.00,M,0.76,0.75,M,OVC,M,M
BDU,2022-02-11 21:55,30.20,28.40,92.92,25.32,4.00,4.60,30.19,M,70.00,M,1.02,0.25,M,OVC,M,M
BDU,2022-02-11 22:15,30.20,28.40,92.92,26.63,3.00,3.45,30.20,M,140.00,M,0.51,0.25,M,OVC,M,M
BDU,2022-02-11 22:35,30.20,28.40,92.92,26.63,3.00,3.45,30.20,M,150.00,M,1.52,0.25,M,OVC,M,M
BDU,2022-02-11 22:55,30.20,28.40,92.92,30.20,0.00,0.00,30.21,M,0.00,M,1.52,0.75,M,OVC,M,M
BDU,2022-02-11 23:15,30.20,28.40,92.92,30.20,0.00,0.00,30.21,M,0.00,M,0.25,0.50,M,OVC,M,M
BDU,2022-02-11 23:35,28.40,28.40,100.00,28.40,0.00,0.00,30.22,M,0.00,M,0.51,0.50,M,OVC,M,M
BDU,2022-02-11 23:55,28.40,28.40,100.00,28.40,0.00,0.00,30.23,M,0.00,M,0.76,0.50,M,OVC,M,M
BDU,2022-02-12 00:15,28.40,28.40,100.00,28.40,0.00,0.00,30.25,M,0.00,M,0.25,0.50,M,OVC,M,M
BDU,2022-02-12 00:35,28.40,28.40,100.00,28.40,0.00,0.00,30.26,M,0.00,M,0.76,0.75,M,OVC,M,M
BDU,2022-02-12 00:55,28.40,28.40,100.00,24.57,3.00,3.45,30.27,M,70.00,M,1.27,0.75,M,OVC,M,M
BDU,2022-02-12 01:15,28.40,28.40,100.00,24.57,3.00,3.45,30.28,M,90.00,M,0.51,1.00,M,OVC,M,M
BDU,2022-02-12 01:35,28.40,28.40,100.00,28.40,0.00,0.00,30.30,M,0.00,M,0.51,1.25,M,OVC,M,M
BDU,2022-02-12 01:55,28.40,28.40,100.00,28.40,0.00,0.00,30.31,M,0.00,M,0.76,1.25,M,OVC,M,M
BDU,2022-02-12 02:15,28.40,28.40,100.00,23.22,4.00,4.60,30.32,M,40.00,M,0.25,0.75,M,OVC,M,M
BDU,2022-02-12 02:35,26.60,26.60,100.00,22.52,3.00,3.45,30.33,M,50.00,M,0.51,0.75,M,OVC,M,M
BDU,2022-02-12 02:55,26.60,26.60,100.00,18.20,7.00,8.05,30.34,M,40.00,M,0.76,1.50,M,OVC,M,M
BDU,2022-02-12 03:15,26.60,24.80,92.80,21.11,4.00,4.60,30.35,M,350.00,M,0.00,2.50,M,BKN,M,M
BDU,2022-02-12 03:35,26.60,24.80,92.80,22.52,3.00,3.45,30.37,M,310.00,M,0.00,3.00,M,OVC,M,M
BDU,2022-02-12 03:55,26.60,24.80,92.80,26.60,0.00,0.00,30.37,M,0.00,M,0.00,2.50,M,OVC,M,M
BDU,2022-02-12 04:15,26.60,24.80,92.80,22.52,3.00,3.45,30.38,M,310.00,M,0.00,2.50,M,BKN,M,M
BDU,2022-02-12 04:35,26.60,24.80,92.80,26.60,0.00,0.00,30.39,M,0.00,M,0.00,1.75,M,BKN,M,M
BDU,2022-02-12 04:55,26.60,24.80,92.80,22.52,3.00,3.45,30.40,M,270.00,M,0.25,2.00,M,OVC,M,M
BDU,2022-02-12 05:15,26.60,24.80,92.80,26.60,0.00,0.00,30.40,M,0.00,M,0.00,1.75,M,OVC,M,M
BDU,2022-02-12 05:35,26.60,24.80,92.80,26.60,0.00,0.00,30.40,M,0.00,M,0.00,4.00,M,BKN,M,M
BDU,2022-02-12 05:55,26.60,24.80,92.80,26.60,0.00,0.00,30.41,M,0.00,M,0.00,3.00,M,SCT,M,M
BDU,2022-02-12 06:15,26.60,24.80,92.80,26.60,0.00,0.00,30.41,M,0.00,M,0.00,10.00,M,OVC,M,M
BDU,2022-02-12 06:35,26.60,24.80,92.80,26.60,0.00,0.00,30.41,M,0.00,M,0.00,10.00,M,BKN,M,M
BDU,2022-02-12 06:55,26.60,24.80,92.80,26.60,0.00,0.00,30.41,M,0.00,M,0.00,10.00,M,SCT,M,M
BDU,2022-02-12 07:15,23.00,23.00,100.00,23.00,0.00,0.00,30.41,M,0.00,M,0.00,10.00,M,SCT,M,M
BDU,2022-02-12 07:35,23.00,23.00,100.00,23.00,0.00,0.00,30.41,M,0.00,M,0.00,10.00,M,SCT,M,M
BDU,2022-02-12 07:55,23.00,21.20,92.69,23.00,0.00,0.00,30.40,M,0.00,M,0.00,10.00,M,BKN,M,M
BDU,2022-02-12 08:15,23.00,21.20,92.69,23.00,0.00,0.00,30.40,M,0.00,M,0.00,10.00,M,SCT,M,M
BDU,2022-02-12 08:35,21.20,19.40,92.63,16.34,3.00,3.45,30.40,M,220.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-12 08:55,21.20,19.40,92.63,16.34,3.00,3.45,30.40,M,210.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-12 09:15,19.40,17.60,92.57,14.28,3.00,3.45,30.39,M,220.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-12 09:35,17.60,12.20,79.00,17.60,0.00,0.00,30.38,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-12 09:55,19.40,14.00,79.16,12.71,4.00,4.60,30.38,M,230.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-12 10:15,19.40,14.00,79.16,14.28,3.00,3.45,30.37,M,220.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-12 10:35,17.60,12.20,79.00,12.23,3.00,3.45,30.37,M,210.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-12 10:55,17.60,12.20,79.00,17.60,0.00,0.00,30.37,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-12 11:15,15.80,12.20,85.40,10.17,3.00,3.45,30.35,M,170.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-12 11:35,15.80,12.20,85.40,10.17,3.00,3.45,30.35,M,220.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-12 11:55,14.00,12.20,92.38,14.00,0.00,0.00,30.35,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-12 12:15,15.80,12.20,85.40,15.80,0.00,0.00,30.35,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-12 12:35,17.60,12.20,79.00,12.23,3.00,3.45,30.34,M,190.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-12 12:55,14.00,12.20,92.38,6.40,4.00,4.60,30.33,M,190.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-12 13:15,17.60,12.20,79.00,12.23,3.00,3.45,30.33,M,190.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-12 13:35,17.60,10.40,72.93,10.60,4.00,4.60,30.33,M,220.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-12 13:55,17.60,10.40,72.93,17.60,0.00,0.00,30.33,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-12 14:15,12.20,8.60,85.17,6.05,3.00,3.45,30.33,M,290.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-12 14:35,15.80,10.40,78.84,15.80,0.00,0.00,30.33,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-12 14:55,17.60,12.20,79.00,17.60,0.00,0.00,30.32,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-12 15:15,17.60,12.20,79.00,17.60,0.00,0.00,30.32,M,0.00,M,0.00,2.50,M,CLR,M,M
BDU,2022-02-12 15:35,19.40,12.20,73.13,19.40,0.00,0.00,30.32,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-12 15:55,21.20,14.00,73.32,21.20,0.00,0.00,30.31,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-12 16:15,23.00,12.20,62.78,23.00,0.00,0.00,30.31,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-12 16:35,23.00,14.00,67.96,23.00,0.00,0.00,30.30,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-12 16:55,24.80,14.00,63.03,24.80,0.00,0.00,30.30,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-12 17:15,26.60,14.00,58.49,26.60,0.00,0.00,30.30,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-12 17:35,28.40,14.00,54.31,28.40,0.00,0.00,30.29,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-12 17:55,30.20,12.20,46.62,30.20,0.00,0.00,30.29,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-12 18:15,28.40,14.00,54.31,24.57,3.00,3.45,30.28,M,350.00,M,0.00,10.00,M,SCT,M,M
BDU,2022-02-12 18:35,30.20,14.00,50.47,30.20,0.00,0.00,30.27,M,0.00,M,0.00,10.00,M,SCT,M,M
BDU,2022-02-12 18:55,30.20,12.20,46.62,30.20,0.00,0.00,30.26,M,0.00,M,0.00,10.00,M,SCT,M,M
BDU,2022-02-12 19:15,30.20,12.20,46.62,30.20,0.00,0.00,30.24,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-12 19:35,32.00,10.40,40.01,32.00,0.00,0.00,30.23,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-12 19:55,35.60,10.40,34.65,35.60,0.00,0.00,30.21,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-12 20:15,35.60,14.00,40.63,35.60,0.00,0.00,30.20,M,0.00,M,0.00,10.00,M,SCT,M,M
BDU,2022-02-12 20:35,35.60,15.80,43.95,32.80,3.00,3.45,30.20,M,360.00,M,0.00,10.00,M,SCT,M,M
BDU,2022-02-12 20:55,33.80,17.60,51.04,28.53,5.00,5.75,30.20,M,350.00,M,0.00,10.00,M,SCT,M,M
BDU,2022-02-12 21:15,33.80,14.00,43.65,29.52,4.00,4.60,30.20,M,340.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-12 21:35,33.80,19.40,55.14,30.75,3.00,3.45,30.20,M,340.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-02-12 21:55,33.80,17.60,51.04,33.80,0.00,0.00,30.20,M,0.00,M,0.00,10.00,M,CLR,M,M
